transaction_id,sender_account,receiver_account,amount,transaction_type,timestamp
TXN_001750,404789066223,824686854563,1565735.68,Crypto Off-ramp,2024-06-27T23:13:49Z
TXN_001751,564557788508,652166425786,155152.15,Wire Transfer,2024-11-19T01:43:25Z
TXN_001752,336042626187,719866920847,450293.36,Wire Transfer,2026-01-31T21:24:28Z
TXN_001753,608356359224,925887091241,90908.15,ATM Withdrawal,2023-05-05T05:48:51Z
TXN_001754,104594937577,211337349422,296286.76,ATM Withdrawal,2023-02-13T16:43:02Z
TXN_001755,997814425058,832508598901,1571303.77,Wire Transfer,2025-12-13T16:20:39Z
TXN_001756,290006412542,102719014181,63008.29,Cash Deposit,2023-06-16T15:35:46Z
TXN_001757,929183045661,782293955465,1814876.07,Cash Deposit,2023-04-03T13:57:05Z
TXN_001758,883725380717,592945005798,2440925.31,ATM Withdrawal,2024-12-08T18:42:02Z
TXN_001759,893846554896,778729562887,2471434.47,Hawala,2024-09-06T01:05:03Z
TXN_001760,584831082628,385919817423,491818.53,Wire Transfer,2025-07-04T00:29:35Z
TXN_001761,514865691773,863484301797,1396500.93,Crypto Off-ramp,2025-08-15T15:46:49Z
TXN_001762,372868678403,921510577574,1514845.21,Hawala,2025-02-04T14:51:02Z
TXN_001763,617942734581,398935539836,83630.05,Cash Deposit,2023-06-22T04:01:00Z
TXN_001764,499064638607,733084476154,643272.6,ATM Withdrawal,2025-02-18T08:15:20Z
TXN_001765,916019518291,139321366532,798564.59,Crypto Off-ramp,2023-04-10T18:03:26Z
TXN_001766,369696988696,708896167202,876607.01,Hawala,2026-05-18T02:01:41Z
TXN_001767,616195218108,859652155913,1808366.55,Cash Deposit,2025-07-15T01:59:57Z
TXN_001768,972917243452,719127142940,1171587.86,Hawala,2024-10-09T19:54:08Z
TXN_001769,390489285547,169412101082,2309472.09,Crypto Off-ramp,2025-08-11T23:39:38Z
TXN_001770,218671130355,913566301631,462081.36,Hawala,2025-11-26T16:22:18Z
TXN_001771,911560162315,963887282468,1193801.75,Wire Transfer,2026-06-04T15:35:43Z
TXN_001772,999750763740,212201969817,2234835.74,ATM Withdrawal,2023-10-28T04:45:40Z
TXN_001773,894938726113,173028476003,482659.12,Crypto Off-ramp,2026-07-30T18:29:33Z
TXN_001774,941525914044,692806548927,2463958.16,Cash Deposit,2025-03-30T08:49:33Z
TXN_001775,626359302200,772551023964,1383814.38,Wire Transfer,2025-04-27T03:45:39Z
TXN_001776,832508598901,763103240905,1128264.99,Wire Transfer,2025-01-01T12:19:57Z
TXN_001777,651215462593,153105431702,2109843.42,Cash Deposit,2025-01-03T18:44:53Z
TXN_001778,566805926240,265109398641,2273936.44,Crypto Off-ramp,2023-04-21T18:55:28Z
TXN_001779,468636468787,852090325479,263016.25,Wire Transfer,2024-03-18T19:48:27Z
TXN_001780,863257610248,578695534285,628468.76,Crypto Off-ramp,2023-11-18T04:21:42Z
TXN_001781,439404690412,344350808753,1406791.43,ATM Withdrawal,2023-08-12T14:41:58Z
TXN_001782,917447846195,806523043344,808090.96,Crypto Off-ramp,2025-04-13T05:02:16Z
TXN_001783,413094617397,810115598369,1804275.46,ATM Withdrawal,2024-08-19T17:31:13Z
TXN_001784,510222040245,938878915271,1514319.66,Wire Transfer,2026-06-30T03:32:00Z
TXN_001785,943963062529,965333637017,617205.82,Crypto Off-ramp,2024-05-23T09:24:02Z
TXN_001786,757653326842,549821150470,1867422.39,Cash Deposit,2025-03-26T09:26:34Z
TXN_001787,273189253774,598873928680,751373.41,Cash Deposit,2024-01-04T03:09:54Z
TXN_001788,587273968867,971599312244,1029738.01,ATM Withdrawal,2023-09-19T04:50:39Z
TXN_001789,116269710201,427050537850,440506.88,Hawala,2025-07-16T04:52:44Z
TXN_001790,322628866753,662530568731,1464872.26,ATM Withdrawal,2023-06-17T01:21:47Z
TXN_001791,637224769598,183166824340,2201042.09,Hawala,2023-10-20T23:57:04Z
TXN_001792,174603445189,505790437758,2373498.46,Cash Deposit,2024-06-07T18:52:03Z
TXN_001793,478128340592,409200346025,1853527.9,ATM Withdrawal,2023-09-05T07:07:58Z
TXN_001794,612606730953,366508502832,1180117.71,Crypto Off-ramp,2023-05-19T06:38:20Z
TXN_001795,870972911723,252787846279,1335810.78,ATM Withdrawal,2026-07-08T17:30:34Z
TXN_001796,747201971892,968988148798,2293747.06,Crypto Off-ramp,2023-02-06T05:41:44Z
TXN_001797,468636468787,834500536139,516546.51,Wire Transfer,2024-01-12T17:05:50Z
TXN_001798,473027171465,283752473518,1114977.74,ATM Withdrawal,2025-01-02T12:29:34Z
TXN_001799,366508502832,794742375049,1604441.84,ATM Withdrawal,2023-09-15T08:10:50Z
TXN_001800,323526748585,178267079906,150791.25,Wire Transfer,2026-04-25T04:56:17Z
TXN_001801,362561190526,381613218102,356230.45,Cash Deposit,2025-05-10T22:46:16Z
TXN_001802,277071689955,607458025169,2040065.0,Wire Transfer,2025-07-30T13:13:49Z
TXN_001803,850807134230,311769150585,2360798.43,Cash Deposit,2023-02-10T07:31:26Z
TXN_001804,577207114932,159568893213,1023717.62,Crypto Off-ramp,2025-11-01T14:37:32Z
TXN_001805,136394084004,854329514569,839025.71,Wire Transfer,2024-10-08T15:55:54Z
TXN_001806,924337720185,438154023477,70631.62,Hawala,2026-06-19T06:09:09Z
TXN_001807,278432658583,187601656984,1836661.96,ATM Withdrawal,2025-03-20T04:01:11Z
TXN_001808,888459237999,737882406950,1152864.84,ATM Withdrawal,2024-02-14T01:32:24Z
TXN_001809,526537892598,318227898860,1649060.01,Cash Deposit,2023-06-28T17:05:39Z
TXN_001810,296419335163,611558223974,437527.52,Cash Deposit,2026-07-01T02:31:05Z
TXN_001811,916019518291,763724020729,2420027.7,Wire Transfer,2025-02-09T05:24:54Z
TXN_001812,610152175213,374222558529,481147.91,Crypto Off-ramp,2025-06-04T14:17:06Z
TXN_001813,592736594684,646774666704,85265.9,Wire Transfer,2024-05-25T12:45:10Z
TXN_001814,640382414992,404911227195,1901540.14,Wire Transfer,2025-11-14T21:49:48Z
TXN_001815,684103418323,411184697814,315168.21,ATM Withdrawal,2024-10-26T03:23:26Z
TXN_001816,752367082425,610152175213,53797.49,ATM Withdrawal,2024-08-01T23:46:10Z
TXN_001817,965333637017,970156420443,430577.73,Wire Transfer,2024-01-21T22:46:48Z
TXN_001818,649844796841,100393358576,1774968.56,Crypto Off-ramp,2023-07-06T19:37:06Z
TXN_001819,457323121762,232933587155,898618.77,Hawala,2026-06-29T05:54:44Z
TXN_001820,644054724977,330251163902,812061.54,Wire Transfer,2023-01-17T13:46:59Z
TXN_001821,414542408083,523676147636,1389078.31,Hawala,2025-03-04T06:12:51Z
TXN_001822,395852735525,184625700815,1347100.25,Wire Transfer,2023-05-08T04:50:31Z
TXN_001823,172963726945,840183762064,365424.22,Wire Transfer,2024-05-10T02:18:38Z
TXN_001824,172963726945,554207453473,2341451.29,Hawala,2023-03-16T13:52:58Z
TXN_001825,537907453529,238591784094,1714701.94,ATM Withdrawal,2024-07-20T21:58:28Z
TXN_001826,473027171465,645217485117,1699838.79,Wire Transfer,2026-02-08T00:51:33Z
TXN_001827,848752463095,265109398641,2213367.69,Crypto Off-ramp,2023-08-07T13:12:12Z
TXN_001828,926569757851,535761856470,2018438.65,Crypto Off-ramp,2025-07-13T18:11:42Z
TXN_001829,544307317250,321182085004,1062416.34,ATM Withdrawal,2024-11-27T09:30:41Z
TXN_001830,228984271283,239166522247,1475653.42,Hawala,2025-10-20T12:18:44Z
TXN_001831,813091219229,727442023806,1583368.2,Wire Transfer,2023-06-21T00:37:47Z
TXN_001832,747072492028,551847051700,200668.23,Crypto Off-ramp,2025-03-07T05:48:19Z
TXN_001833,529407098278,671213975238,2489914.32,Cash Deposit,2024-12-13T08:04:25Z
TXN_001834,552545519156,521329089468,1479597.26,Hawala,2025-12-11T16:19:23Z
TXN_001835,814959613916,405244528227,1799392.33,Crypto Off-ramp,2024-09-28T03:24:48Z
TXN_001836,834544260113,751628603640,2443378.59,Wire Transfer,2025-03-27T20:07:24Z
TXN_001837,752125509707,998462046182,2009639.74,Crypto Off-ramp,2023-02-03T09:09:33Z
TXN_001838,994970519121,889773004736,1626924.52,Crypto Off-ramp,2023-05-01T04:36:40Z
TXN_001839,913849523641,229728052480,856562.35,Wire Transfer,2024-12-01T05:00:17Z
TXN_001840,322628866753,563332328494,667719.4,Hawala,2025-08-04T17:05:16Z
TXN_001841,510222040245,428958815917,2391874.41,Hawala,2026-07-22T16:14:32Z
TXN_001842,991839124224,553649890891,2376076.11,ATM Withdrawal,2023-11-03T08:56:40Z
TXN_001843,938079352528,784458615763,770663.55,Cash Deposit,2023-04-06T10:10:36Z
TXN_001844,133508884937,835694897979,1307227.24,Cash Deposit,2025-07-11T02:23:30Z
TXN_001845,691594197944,531783835772,1280496.81,Crypto Off-ramp,2023-06-18T04:05:24Z
TXN_001846,208792130381,792812617551,2074095.98,Crypto Off-ramp,2026-02-04T13:02:05Z
TXN_001847,506369708658,645217485117,1227167.04,Wire Transfer,2023-10-30T09:58:15Z
TXN_001848,933209869080,630164411294,1349722.04,ATM Withdrawal,2023-11-10T14:52:12Z
TXN_001849,782293955465,549821150470,28803.37,Hawala,2025-05-09T21:39:40Z
TXN_001850,207872783185,446854951322,2220549.31,Hawala,2024-11-22T03:47:52Z
TXN_001851,807691942767,458124708283,310700.4,Crypto Off-ramp,2026-06-16T02:06:13Z
TXN_001852,332604838756,807783122457,1314968.49,Crypto Off-ramp,2025-10-03T21:29:43Z
TXN_001853,374222558529,659442187201,659130.93,Crypto Off-ramp,2024-09-24T23:58:35Z
TXN_001854,620049183853,204562043828,779182.58,ATM Withdrawal,2025-02-07T01:58:59Z
TXN_001855,512228633770,979872046284,113855.21,Hawala,2023-06-08T05:37:03Z
TXN_001856,128288496979,520115203970,2307118.07,Hawala,2024-02-10T13:21:20Z
TXN_001857,278432658583,737882406950,202945.22,Wire Transfer,2024-05-02T19:56:33Z
TXN_001858,473027171465,977029968814,1364744.26,Hawala,2026-04-14T07:59:54Z
TXN_001859,315078306992,675792551808,340461.54,Crypto Off-ramp,2023-07-01T15:47:21Z
TXN_001860,810115598369,180762006511,1327637.19,Crypto Off-ramp,2024-10-19T08:35:35Z
TXN_001861,184625700815,868896035917,2147984.25,Cash Deposit,2025-04-21T13:20:14Z
TXN_001862,421894146373,995564660275,712237.61,ATM Withdrawal,2023-05-11T07:05:50Z
TXN_001863,820652046614,675929464367,2064741.77,Cash Deposit,2025-06-24T19:32:28Z
TXN_001864,961458188465,194363632422,1063643.49,Cash Deposit,2024-10-06T16:41:58Z
TXN_001865,239367051012,870733496857,403167.15,Wire Transfer,2025-12-27T17:02:45Z
TXN_001866,889204983051,416283947099,1522384.85,Crypto Off-ramp,2024-11-03T00:00:32Z
TXN_001867,169412101082,497557374662,807149.47,Crypto Off-ramp,2026-07-11T22:43:03Z
TXN_001868,404789066223,297882139006,1697732.86,Wire Transfer,2025-12-16T09:18:00Z
TXN_001869,322227525769,754733506838,1458721.97,Crypto Off-ramp,2025-03-27T06:59:37Z
TXN_001870,971458386900,621361954789,426207.5,ATM Withdrawal,2023-09-06T06:49:48Z
TXN_001871,901852651047,961458188465,1085387.05,Hawala,2023-10-05T14:45:08Z
TXN_001872,261742492357,232607723559,2025686.34,Wire Transfer,2026-04-11T07:52:44Z
TXN_001873,380823115237,167027944355,2367049.78,Wire Transfer,2026-06-17T17:35:57Z
TXN_001874,590208135304,635614187759,1019961.35,ATM Withdrawal,2026-03-13T04:41:57Z
TXN_001875,567224239240,891761068049,1513900.22,Crypto Off-ramp,2025-05-20T18:13:47Z
TXN_001876,574554414664,725606211721,1191700.87,Cash Deposit,2024-04-05T09:39:35Z
TXN_001877,179568939918,784243799876,427179.36,Cash Deposit,2024-05-30T08:31:23Z
TXN_001878,961458188465,843883977052,2377121.94,ATM Withdrawal,2024-05-27T23:00:29Z
TXN_001879,943305821081,121843130183,1416260.2,Crypto Off-ramp,2025-04-18T22:57:39Z
TXN_001880,119474557561,676928066527,397521.51,Crypto Off-ramp,2025-12-03T02:28:34Z
TXN_001881,525942291846,369696988696,655051.38,Hawala,2025-04-24T05:28:46Z
TXN_001882,104261628430,898746927070,1252277.32,Crypto Off-ramp,2023-05-21T01:05:31Z
TXN_001883,136375278493,577207114932,1477049.56,Cash Deposit,2024-02-27T01:14:42Z
TXN_001884,617076660349,811020143735,1617259.39,ATM Withdrawal,2023-10-20T07:02:23Z
TXN_001885,228984271283,545223117643,536902.09,Hawala,2024-02-27T16:12:35Z
TXN_001886,597401325570,923073535610,2257996.11,Cash Deposit,2023-09-18T06:27:48Z
TXN_001887,563396478651,832508598901,2421752.36,Cash Deposit,2024-12-30T04:47:19Z
TXN_001888,535627069252,773165086983,128874.59,Crypto Off-ramp,2023-12-27T07:48:49Z
TXN_001889,327894680376,140286652786,1391163.08,ATM Withdrawal,2023-03-09T21:30:46Z
TXN_001890,639787699126,117753190354,457266.53,Hawala,2024-01-16T23:10:55Z
TXN_001891,991032224215,371760369583,982420.65,Crypto Off-ramp,2024-05-11T23:31:15Z
TXN_001892,529407098278,353095832148,2350898.75,ATM Withdrawal,2025-05-30T01:07:56Z
TXN_001893,211031647240,669470170437,1445947.44,ATM Withdrawal,2025-01-16T07:21:25Z
TXN_001894,867573972956,109691407062,132854.41,ATM Withdrawal,2025-04-02T10:35:27Z
TXN_001895,851482435008,138636041735,1461512.28,Cash Deposit,2025-03-07T12:07:04Z
TXN_001896,491930859245,708002717560,1046501.88,Cash Deposit,2025-11-26T10:36:55Z
TXN_001897,535627069252,104594937577,2169117.81,ATM Withdrawal,2023-01-07T05:43:50Z
TXN_001898,692551671655,938079352528,1006372.25,Wire Transfer,2025-12-26T19:04:43Z
TXN_001899,268554842725,659535848106,272146.19,Crypto Off-ramp,2025-07-24T02:26:38Z
TXN_001900,188618091706,823926902828,1984784.32,Crypto Off-ramp,2024-01-06T13:15:41Z
TXN_001901,381662081479,423593328257,78141.37,Crypto Off-ramp,2024-01-17T03:19:32Z
TXN_001902,273362959038,330075863164,2326072.54,Crypto Off-ramp,2023-09-19T01:52:01Z
TXN_001903,927123994306,672823370623,933391.66,ATM Withdrawal,2023-07-18T09:34:36Z
TXN_001904,667485216837,765490890695,166861.89,Hawala,2024-04-21T11:12:33Z
TXN_001905,118145484224,510411023304,708368.86,Cash Deposit,2025-08-08T05:39:17Z
TXN_001906,933209869080,255496026904,2475495.59,ATM Withdrawal,2023-02-01T12:11:33Z
TXN_001907,939866188036,676928066527,871302.83,Hawala,2026-06-28T16:06:27Z
TXN_001908,305926686392,281462113811,1747377.61,Wire Transfer,2023-04-23T02:42:11Z
TXN_001909,679342953237,927522764700,908612.36,Cash Deposit,2025-07-08T17:45:01Z
TXN_001910,849140396032,907713967538,1127486.33,Wire Transfer,2024-03-24T04:48:43Z
TXN_001911,655462276652,137085456283,2392816.53,Crypto Off-ramp,2023-02-07T03:02:40Z
TXN_001912,883725380717,834544260113,603130.83,ATM Withdrawal,2025-02-07T19:02:12Z
TXN_001913,577021855283,989400380840,600610.39,ATM Withdrawal,2023-09-19T15:15:55Z
TXN_001914,832951685502,470816096138,2059769.43,ATM Withdrawal,2025-11-10T01:52:24Z
TXN_001915,740907432301,291048960698,1641492.43,Crypto Off-ramp,2024-03-07T19:36:47Z
TXN_001916,244556628194,407516430908,1957980.77,Cash Deposit,2023-12-14T02:59:50Z
TXN_001917,172963726945,957598637179,415508.63,Cash Deposit,2023-11-26T06:52:03Z
TXN_001918,371413463057,500489474718,1652963.15,Crypto Off-ramp,2023-03-06T10:16:38Z
TXN_001919,878151054804,637940784336,945657.68,Hawala,2025-07-09T22:08:40Z
TXN_001920,838505041166,593183597777,2263201.48,Cash Deposit,2026-06-26T05:05:24Z
TXN_001921,427840064087,570155147817,2145225.24,Hawala,2024-10-20T08:32:14Z
TXN_001922,860363757868,428958815917,377342.31,Hawala,2025-09-23T19:17:34Z
TXN_001923,321182085004,295738775171,765196.66,Hawala,2023-09-04T08:51:25Z
TXN_001924,545223117643,843807849751,1934229.6,Hawala,2023-10-07T23:14:49Z
TXN_001925,404789066223,920485750127,1648011.05,Cash Deposit,2024-08-06T06:34:36Z
TXN_001926,457157165192,151823313151,1627834.82,Cash Deposit,2025-03-30T16:58:34Z
TXN_001927,349969704933,349925371258,1706048.73,Wire Transfer,2026-06-27T15:13:15Z
TXN_001928,985305458961,204562043828,68195.57,ATM Withdrawal,2026-05-30T12:37:06Z
TXN_001929,788906274127,697761680048,1880117.19,ATM Withdrawal,2026-01-07T10:22:20Z
TXN_001930,172963726945,193079706303,1830262.66,Hawala,2024-03-10T22:02:05Z
TXN_001931,582623107798,918368477996,1500900.59,Hawala,2024-07-07T08:10:37Z
TXN_001932,473027171465,654009995875,406564.07,ATM Withdrawal,2025-12-17T05:44:37Z
TXN_001933,118608398545,570841541976,376639.5,ATM Withdrawal,2023-12-09T08:08:02Z
TXN_001934,218070197541,587273968867,1546456.51,Wire Transfer,2026-06-24T04:03:25Z
TXN_001935,611558223974,378469771979,1529461.57,Crypto Off-ramp,2024-11-18T17:13:51Z
TXN_001936,368707366587,520115203970,922528.5,Wire Transfer,2024-03-04T02:42:57Z
TXN_001937,324772526488,510411023304,677737.65,ATM Withdrawal,2024-04-29T04:18:08Z
TXN_001938,590756335141,784458615763,1834265.59,Hawala,2026-05-04T13:29:08Z
TXN_001939,707791823618,312590792484,1225695.25,Crypto Off-ramp,2025-05-23T06:37:30Z
TXN_001940,519861247419,454197380790,1981376.35,Hawala,2026-05-29T08:44:49Z
TXN_001941,505108428934,831433811484,536930.01,Crypto Off-ramp,2025-11-12T02:48:31Z
TXN_001942,900502107417,880326884118,2472678.17,Crypto Off-ramp,2025-09-17T23:00:03Z
TXN_001943,204562043828,473027171465,1355727.09,Wire Transfer,2023-12-27T04:25:00Z
TXN_001944,367562689182,916707106505,272235.01,Crypto Off-ramp,2024-05-27T11:31:18Z
TXN_001945,167027944355,351119549747,366992.03,Crypto Off-ramp,2024-01-27T21:20:24Z
TXN_001946,219420001511,131574439021,1738253.12,ATM Withdrawal,2024-08-10T11:52:48Z
TXN_001947,406814827519,778738835456,2098963.4,Wire Transfer,2024-07-04T10:42:31Z
TXN_001948,461946293714,895966888756,2053616.7,Crypto Off-ramp,2023-05-26T09:55:58Z
TXN_001949,817241660443,769926325174,1632303.38,Hawala,2023-12-24T06:46:49Z
TXN_001950,733778244899,692551671655,918306.65,Hawala,2026-04-14T22:27:32Z
TXN_001951,880326884118,993737484275,47697.55,Hawala,2024-06-04T18:13:24Z
TXN_001952,373464964815,445697998316,287542.62,Wire Transfer,2026-01-03T06:45:46Z
TXN_001953,888903482463,255906701507,212494.59,Hawala,2024-11-16T05:54:56Z
TXN_001954,247732945307,912398993234,63950.31,Hawala,2023-07-25T12:25:01Z
TXN_001955,881401340548,322227525769,2440688.47,Crypto Off-ramp,2023-12-21T23:34:27Z
TXN_001956,926367383437,408249569141,2125776.44,Crypto Off-ramp,2026-04-18T09:23:48Z
TXN_001957,898764459927,304313400834,1349670.04,ATM Withdrawal,2025-12-16T18:13:58Z
TXN_001958,417289641770,994970519121,579755.82,Crypto Off-ramp,2023-01-26T14:54:43Z
TXN_001959,792570318101,590756335141,1362121.64,ATM Withdrawal,2024-09-25T02:27:29Z
TXN_001960,637224769598,729679831486,2138197.86,Cash Deposit,2024-10-28T17:52:51Z
TXN_001961,117753190354,683112336001,1442536.71,ATM Withdrawal,2025-06-03T09:06:24Z
TXN_001962,579442433310,409200346025,1954453.57,Wire Transfer,2023-05-15T05:40:10Z
TXN_001963,268554842725,585092446868,1547698.37,ATM Withdrawal,2024-04-19T02:25:24Z
TXN_001964,242582798168,942433066333,1317422.62,Hawala,2024-05-11T20:11:03Z
TXN_001965,316999294706,204612035295,615828.46,Crypto Off-ramp,2024-07-27T09:06:52Z
TXN_001966,870972911723,585092446868,1546140.61,Crypto Off-ramp,2025-07-31T07:50:04Z
TXN_001967,940981339838,917447846195,1862050.57,Hawala,2025-12-03T14:38:26Z
TXN_001968,126203150933,407516430908,1743553.2,Wire Transfer,2024-01-12T17:21:23Z
TXN_001969,357171615268,229439694020,2093038.67,Hawala,2023-11-10T02:45:30Z
TXN_001970,516787799520,541684933300,1503313.55,Crypto Off-ramp,2026-07-25T14:48:47Z
TXN_001971,927123994306,435923206753,1655105.6,Crypto Off-ramp,2024-08-13T13:30:16Z
TXN_001972,305926686392,428950721942,2452102.37,Cash Deposit,2023-05-25T16:33:05Z
TXN_001973,876432006248,319639108224,2073102.73,Cash Deposit,2024-10-03T07:58:33Z
TXN_001974,162327312864,916396785219,483730.0,Crypto Off-ramp,2026-04-21T23:50:55Z
TXN_001975,975714555153,276378107365,1405828.95,Crypto Off-ramp,2025-06-27T07:02:21Z
TXN_001976,615825200638,783615918438,1319978.49,Wire Transfer,2024-03-13T18:42:11Z
TXN_001977,888459237999,807691942767,501777.43,Hawala,2024-10-08T13:02:54Z
TXN_001978,923073535610,357171615268,2068772.34,ATM Withdrawal,2026-04-14T15:05:13Z
TXN_001979,936341387987,489514297576,2147775.51,Hawala,2025-05-24T21:49:13Z
TXN_001980,834500536139,351702656792,1736976.55,Cash Deposit,2025-08-20T13:32:09Z
TXN_001981,352975736581,615549385177,298652.77,Wire Transfer,2024-07-21T05:07:22Z
TXN_001982,299042937881,672823370623,1296790.71,ATM Withdrawal,2023-12-11T07:51:50Z
TXN_001983,755641749875,847754399234,1559777.79,Wire Transfer,2024-04-28T04:00:45Z
TXN_001984,494715241590,782293955465,1259683.4,Hawala,2024-01-06T00:19:56Z
TXN_001985,994970519121,889759925303,1081245.0,Wire Transfer,2023-02-02T09:45:53Z
TXN_001986,347417963064,899656882928,1866516.58,ATM Withdrawal,2025-08-27T00:33:28Z
TXN_001987,841728851745,936341387987,432688.09,Hawala,2026-03-06T07:19:17Z
TXN_001988,372868678403,898764459927,247940.36,Cash Deposit,2026-03-22T00:57:19Z
TXN_001989,273189253774,707754044012,2287374.69,Wire Transfer,2026-03-04T08:08:17Z
TXN_001990,218070197541,529450675009,759690.93,Crypto Off-ramp,2025-11-16T14:12:26Z
TXN_001991,295084874487,980397733302,2345877.23,Hawala,2025-12-22T20:26:08Z
TXN_001992,233315116783,242582798168,1096811.87,Crypto Off-ramp,2026-07-18T18:06:24Z
TXN_001993,144804544956,725606211721,1678392.66,Hawala,2023-06-09T07:38:30Z
TXN_001994,578695534285,327990144120,1510568.99,Cash Deposit,2024-06-02T23:11:23Z
TXN_001995,445896736997,380823115237,1494088.96,Cash Deposit,2023-08-05T21:02:42Z
TXN_001996,211057087126,188618091706,962220.62,Hawala,2023-09-13T10:31:56Z
TXN_001997,965361455055,445749571553,650064.73,Crypto Off-ramp,2026-04-19T19:09:39Z
TXN_001998,519478963344,302742170531,37338.86,Crypto Off-ramp,2026-06-14T03:24:08Z
TXN_001999,544860692989,367562689182,574324.75,Hawala,2026-04-22T14:38:08Z
TXN_002000,577667237814,904556841663,103626.73,Cash Deposit,2024-04-24T10:56:22Z
TXN_002001,529356584845,685032160775,559242.31,Crypto Off-ramp,2026-04-25T23:56:23Z
TXN_002002,860363757868,296419335163,2193033.21,Hawala,2024-10-06T23:16:33Z
TXN_002003,271832614784,870733496857,998596.53,Crypto Off-ramp,2026-01-15T10:58:09Z
TXN_002004,153386489713,512228633770,2365542.18,Crypto Off-ramp,2023-12-14T04:25:52Z
TXN_002005,568068690614,514865691773,504251.49,Hawala,2023-08-25T02:50:42Z
TXN_002006,170753242751,427840064087,933596.47,Cash Deposit,2025-04-04T07:41:09Z
TXN_002007,592921055446,662030167406,525308.56,Wire Transfer,2024-11-20T14:27:18Z
TXN_002008,995564660275,489668250756,2056823.84,ATM Withdrawal,2025-08-12T18:26:53Z
TXN_002009,168005180900,851034410882,259175.17,Hawala,2025-06-02T21:23:52Z
TXN_002010,395183768562,743616512800,1390192.66,Hawala,2023-09-27T05:17:05Z
TXN_002011,881911556237,692551671655,1695553.1,Cash Deposit,2025-04-02T23:30:37Z
TXN_002012,324984440084,374222558529,539767.43,Hawala,2025-10-16T22:45:30Z
TXN_002013,654802816141,570841541976,2061607.83,Hawala,2023-08-12T22:55:40Z
TXN_002014,977051496663,187746588954,194963.24,Wire Transfer,2024-02-06T15:06:01Z
TXN_002015,274211980525,907600837326,484795.91,Wire Transfer,2024-07-18T08:00:09Z
TXN_002016,131574439021,315078306992,1961320.0,Crypto Off-ramp,2024-12-03T03:34:07Z
TXN_002017,994970519121,845101911279,1821346.59,Crypto Off-ramp,2023-06-17T19:40:07Z
TXN_002018,137085456283,868896035917,2458841.75,Crypto Off-ramp,2024-02-05T22:02:00Z
TXN_002019,849140396032,187746588954,435328.02,Wire Transfer,2025-04-21T02:37:26Z
TXN_002020,897175243274,642040369994,2487278.46,ATM Withdrawal,2026-07-17T13:13:44Z
TXN_002021,597449585302,669763033502,2209221.83,ATM Withdrawal,2023-02-11T10:52:36Z
TXN_002022,271577885068,457157165192,1090997.59,Crypto Off-ramp,2024-02-10T21:25:53Z
TXN_002023,852090325479,437890066202,2367393.74,Wire Transfer,2026-04-04T08:58:57Z
TXN_002024,920485750127,882666446589,1663917.42,ATM Withdrawal,2025-01-08T14:40:42Z
TXN_002025,782508577611,170994058601,867155.84,Wire Transfer,2024-11-22T21:55:53Z
TXN_002026,445259040790,892955588347,290755.8,Cash Deposit,2025-02-02T17:03:29Z
TXN_002027,363309652753,917117510773,818353.19,ATM Withdrawal,2024-12-09T14:20:12Z
TXN_002028,232933587155,238591784094,758766.42,Crypto Off-ramp,2025-05-25T12:28:31Z
TXN_002029,299736267495,189538395298,922171.33,Wire Transfer,2023-10-12T06:03:11Z
TXN_002030,378085326817,687552642739,1185468.46,Crypto Off-ramp,2025-12-20T18:02:40Z
TXN_002031,869612379088,763724020729,1538226.43,Cash Deposit,2026-01-16T02:17:33Z
TXN_002032,880519032210,491930859245,833467.89,Cash Deposit,2026-06-02T01:13:36Z
TXN_002033,645217485117,140862197060,950720.65,Cash Deposit,2024-04-03T03:08:15Z
TXN_002034,800775827198,409841938029,2493410.65,Wire Transfer,2023-03-16T06:46:37Z
TXN_002035,160565223285,760186576622,1228460.46,Crypto Off-ramp,2025-03-05T22:05:19Z
TXN_002036,754733506838,716050113700,2314960.12,Hawala,2026-02-07T06:10:35Z
TXN_002037,986429197802,740859208642,590157.44,Hawala,2025-11-15T01:15:09Z
TXN_002038,824686854563,672195443540,2193596.13,Wire Transfer,2024-03-22T23:34:44Z
TXN_002039,629963016478,496888589631,572103.99,Cash Deposit,2023-09-04T01:03:49Z
TXN_002040,104594937577,473027171465,1592409.93,Cash Deposit,2026-06-12T00:04:14Z
TXN_002041,997224362940,211057087126,948056.53,Crypto Off-ramp,2024-12-07T02:55:17Z
TXN_002042,583392419021,807872656453,486284.96,Wire Transfer,2026-06-07T17:42:21Z
TXN_002043,621361954789,501751181123,1805048.64,Wire Transfer,2023-10-26T18:00:43Z
TXN_002044,725018925608,721398574914,481225.05,Wire Transfer,2026-05-13T12:46:52Z
TXN_002045,972231880929,627624597154,1413560.22,Wire Transfer,2026-01-27T00:38:08Z
TXN_002046,523084216424,745081748726,329779.17,Wire Transfer,2026-07-29T02:52:29Z
TXN_002047,834544260113,863787984130,455323.41,ATM Withdrawal,2025-04-23T22:38:34Z
TXN_002048,576801285370,820652046614,2140277.58,ATM Withdrawal,2024-06-10T08:41:56Z
TXN_002049,654009995875,934164257143,29459.29,Crypto Off-ramp,2026-07-19T04:40:44Z
TXN_002050,782293955465,972231880929,311244.7,Wire Transfer,2023-03-20T21:42:35Z
TXN_002051,366644302955,373599874217,181728.73,ATM Withdrawal,2024-07-22T23:32:24Z
